User-ID,Age
122440,29.0
122506,27.0
122716,30.0
122782,38.0
122793,46.0
122801,38.0
122867,56.0
122988,24.0
123056,32.0
123094,45.0
123143,28.0
123203,29.0
123215,27.0
123257,20.0
123261,41.0
123460,31.0
123468,42.0
123501,27.0
123503,54.0
123510,65.0
123597,44.0
123608,17.0
123625,22.0
123649,27.0
123744,25.0
123784,37.0
123790,25.0
123883,18.0
123981,46.0
123988,32.0
124078,25.0
124079,24.0
124233,26.0
124298,25.0
124310,53.0
124363,36.0
124378,29.0
124474,53.0
124574,37.0
124597,38.0
124617,29.0
124688,23.0
124717,24.0
124720,36.0
124747,43.0
124869,31.0
124874,32.0
124876,23.0
124888,25.0
124983,32.0
124989,46.0
125039,27.0
125063,44.0
125143,22.0
125203,18.0
125217,18.0
125287,40.0
125303,25.0
125411,43.0
125474,26.0
125519,40.0
125538,35.0
125692,28.0
125736,17.0
125774,36.0
125798,25.0
125808,32.0
125917,33.0
125918,31.0
126053,16.0
126196,36.0
126240,51.0
126388,26.0
126395,28.0
126473,41.0
126492,31.0
126531,23.0
126604,27.0
126693,33.0
126697,30.0
126726,34.0
126736,38.0
126783,44.0
126803,47.0
126814,32.0
126827,30.0
126860,28.0
126911,57.0
127024,57.0
127035,52.0
127049,31.0
127131,42.0
127137,42.0
127190,57.0
127203,20.0
127233,29.0
127359,33.0
127384,32.0
127429,23.0
127438,58.0
127481,45.0
127505,41.0
127519,33.0
127621,41.0
127623,27.0
127914,43.0
128033,47.0
128040,35.0
128045,41.0
128060,36.0
128085,40.0
128122,37.0
128208,34.0
128257,26.0
128325,43.0
128331,24.0
128406,31.0
128434,24.0
128574,34.0
128610,48.0
128622,23.0
128653,20.0
128669,22.0
128696,34.0
128732,31.0
128790,31.0
128835,60.0
128915,43.0
129008,44.0
129074,51.0
129084,39.0
129338,24.0
129358,36.0
129373,54.0
129393,27.0
129444,30.0
129461,39.0
129465,33.0
129474,50.0
129489,24.0
129503,40.0
129690,34.0
129716,30.0
129851,35.0
129883,23.0
130132,33.0
130157,47.0
130166,69.0
130168,62.0
130438,38.0
130474,33.0
130482,54.0
130543,22.0
130581,18.0
130636,20.0
130658,90.0
130705,29.0
130792,36.0
130837,32.0
130847,35.0
130950,32.0
131027,31.0
131032,36.0
131046,26.0
131099,39.0
131108,21.0
131126,31.0
131154,18.0
131182,32.0
131238,15.0
131363,20.0
131437,21.0
131482,37.0
131594,47.0
131622,51.0
131675,36.0
131686,27.0
131855,31.0
132083,47.0
132133,23.0
132171,54.0
132188,55.0
132282,23.0
132357,52.0
132373,45.0
132375,58.0
132382,40.0
132392,38.0
132531,29.0
132544,38.0
132572,45.0
132582,20.0
132663,44.0
132716,61.0
132786,42.0
132836,57.0
132851,43.0
132909,35.0
132930,29.0
133166,23.0
133258,49.0
133284,41.0
133296,23.0
133416,25.0
133418,32.0
133571,39.0
133689,29.0
133706,30.0
133738,28.0
133747,28.0
133868,36.0
133905,34.0
133935,28.0
134005,34.0
134137,27.0
134225,25.0
134247,26.0
134278,23.0
134294,44.0
134311,23.0
134347,26.0
134434,25.0
134516,26.0
134556,28.0
134641,48.0
134694,42.0
134761,26.0
134784,27.0
134837,28.0
134948,43.0
135045,29.0
135074,47.0
135265,32.0
135294,32.0
135329,40.0
135351,23.0
135360,39.0
135383,43.0
135398,40.0
135411,34.0
135458,24.0
135653,21.0
135673,26.0
135703,32.0
135704,66.0
135736,54.0
135753,55.0
135763,42.0
135776,32.0
135778,45.0
135799,50.0
135869,46.0
135902,20.0
135974,29.0
136011,37.0
136071,44.0
136136,32.0
136193,40.0
136205,39.0
136237,34.0
136240,20.0
136252,33.0
136291,23.0
136313,27.0
136326,42.0
136348,51.0
136396,34.0
136465,18.0
136491,18.0
136509,31.0
136561,37.0
136747,31.0
136829,33.0
137136,80.0
137190,31.0
137222,26.0
137336,26.0
137384,32.0
137397,32.0
137434,45.0
137437,26.0
137480,25.0
137587,28.0
137589,35.0
137620,36.0
137627,37.0
137688,46.0
137742,24.0
137803,27.0
138010,31.0
138018,35.0
138073,31.0
138097,35.0
138176,35.0
138189,37.0
138198,37.0
138239,40.0
138298,50.0
138301,29.0
138366,32.0
138397,35.0
138425,48.0
138441,34.0
138515,36.0
138543,21.0
138578,38.0
138602,36.0
138689,41.0
138844,40.0
138883,16.0
138955,52.0
138995,47.0
139070,30.0
139126,27.0
139141,35.0
139206,52.0
139209,23.0
139221,47.0
139287,32.0
139327,24.0
139359,36.0
139387,30.0
139462,30.0
139467,53.0
139524,12.0
139575,42.0
139586,33.0
139642,57.0
139706,20.0
139742,36.0
139828,49.0
139835,37.0
139913,54.0
139916,35.0
140013,41.0
140036,35.0
140069,29.0
140087,32.0
140184,23.0
140223,27.0
140255,21.0
140294,31.0
140340,42.0
140410,26.0
140423,36.0
140555,31.0
140662,30.0
140763,34.0
140879,36.0
140974,44.0
141010,35.0
141047,47.0
141070,20.0
141089,22.0
141109,28.0
141201,29.0
141309,27.0
141310,21.0
141328,29.0
141450,32.0
141491,47.0
141493,44.0
141496,44.0
141511,30.0
141518,27.0
141600,35.0
141819,34.0
141901,43.0
141902,51.0
141958,41.0
142005,46.0
142024,61.0
142026,32.0
142062,41.0
142121,33.0
142143,32.0
142212,64.0
142256,52.0
142524,36.0
142584,21.0
142600,59.0
142671,59.0
142672,30.0
142680,26.0
142715,35.0
142745,38.0
142801,17.0
142823,29.0
143011,32.0
143134,27.0
143163,26.0
143175,28.0
143253,27.0
143294,42.0
143415,50.0
143427,24.0
143497,36.0
143668,33.0
143715,32.0
143792,25.0
143809,21.0
143837,28.0
143909,26.0
143964,26.0
143968,39.0
144038,49.0
144114,49.0
144162,35.0
144194,21.0
144223,20.0
144229,25.0
144316,39.0
144455,40.0
144478,39.0
144516,41.0
144531,37.0
144555,37.0
144727,45.0
144925,32.0
144997,31.0
145003,34.0
145109,45.0
145161,38.0
145165,38.0
145198,28.0
145431,33.0
145451,63.0
145619,36.0
145737,40.0
145947,41.0
146025,42.0
146078,42.0
146083,29.0
146175,27.0
146230,49.0
146266,48.0
146279,42.0
146281,28.0
146298,25.0
146345,47.0
146386,14.0
146421,44.0
146564,43.0
146722,28.0
146890,64.0
146932,30.0
147045,28.0
147141,21.0
147156,42.0
147166,38.0
147224,41.0
147307,48.0
147414,42.0
147420,53.0
147451,37.0
147475,57.0
147616,30.0
147678,36.0
147686,34.0
147687,17.0
147752,27.0
147764,29.0
147803,64.0
147839,47.0
147851,22.0
147900,32.0
148142,21.0
148153,26.0
148191,42.0
148192,50.0
148199,50.0
148263,34.0
148314,29.0
148590,49.0
148662,25.0
148695,26.0
148744,67.0
148798,54.0
148847,34.0
148898,24.0
148929,59.0
148934,31.0
149043,55.0
149069,30.0
149071,49.0
149084,32.0
149140,44.0
149483,25.0
149510,41.0
149690,35.0
149802,33.0
149893,25.0
149907,42.0
149908,29.0
149909,22.0
149934,44.0
150124,30.0
150297,24.0
150498,38.0
150554,15.0
150561,33.0
150587,61.0
150627,24.0
150661,36.0
150663,24.0
150896,30.0
150968,47.0
150979,34.0
151043,20.0
151068,28.0
151098,38.0
151107,39.0
151503,33.0
151537,33.0
151589,56.0
151702,18.0
151780,26.0
151790,26.0
151800,25.0
151806,50.0
151928,52.0
151991,39.0
152016,29.0
152036,47.0
152099,14.0
152186,33.0
152309,71.0
152409,33.0
152435,40.0
152483,18.0
152514,61.0
152548,30.0
152579,22.0
152617,27.0
152645,28.0
152651,24.0
152742,38.0
152946,25.0
153042,35.0
153054,20.0
153211,28.0
153322,33.0
153342,43.0
153361,44.0
153513,31.0
153653,50.0
153662,44.0
153718,27.0
153719,49.0
153723,31.0
153797,31.0
153927,26.0
154037,33.0
154070,38.0
154126,48.0
154160,32.0
154176,31.0
154182,36.0
154346,24.0
154354,31.0
154529,37.0
154543,29.0
154553,23.0
154730,42.0
154773,30.0
154781,62.0
154844,32.0
154944,33.0
154975,29.0
154992,40.0
155027,39.0
155141,31.0
155147,60.0
155219,29.0
155343,26.0
155444,51.0
155463,38.0
155495,26.0
155580,61.0
155680,22.0
155807,54.0
155916,27.0
156140,52.0
156150,36.0
156163,54.0
156214,59.0
156243,40.0
156269,53.0
156300,49.0
156438,43.0
156467,38.0
156510,50.0
156534,26.0
156575,41.0
156584,55.0
156670,39.0
156706,19.0
156837,39.0
157101,31.0
157127,26.0
157163,37.0
157247,48.0
157252,43.0
157273,37.0
157290,33.0
157380,34.0
157655,45.0
157799,42.0
157811,34.0
158033,24.0
158103,56.0
158226,26.0
158254,28.0
158262,29.0
158344,36.0
158385,32.0
158506,52.0
158606,72.0
158774,34.0
158791,72.0
158846,54.0
158984,42.0
159033,46.0
159040,14.0
159137,42.0
159283,66.0
159440,27.0
159506,28.0
159564,33.0
159720,31.0
159732,47.0
159754,60.0
159783,55.0
159822,37.0
159834,19.0
159858,37.0
159860,43.0
159863,60.0
160295,38.0
160393,46.0
160401,30.0
160434,29.0
160451,59.0
160548,22.0
160558,28.0
160574,27.0
160681,28.0
160735,39.0
160819,43.0
160939,25.0
161037,32.0
161039,30.0
161041,24.0
161200,43.0
161211,25.0
161234,41.0
161252,57.0
161265,44.0
161299,41.0
161348,17.0
161443,58.0
161467,41.0
161476,26.0
161662,32.0
161677,26.0
161752,58.0
161755,26.0
161831,33.0
161872,27.0
161880,31.0
161882,49.0
161936,53.0
161974,25.0
162019,19.0
162052,51.0
162085,21.0
162121,31.0
162155,57.0
162311,22.0
162376,23.0
162380,28.0
162473,29.0
162538,49.0
162562,29.0
162564,28.0
162625,46.0
162671,19.0
162738,35.0
162762,25.0
162780,31.0
162840,52.0
162886,29.0
162962,25.0
163194,57.0
163202,26.0
163307,24.0
163319,34.0
163326,28.0
163358,21.0
163419,33.0
163488,24.0
163534,37.0
163570,50.0
163579,58.0
163600,17.0
163676,59.0
163690,31.0
163744,54.0
163761,37.0
163804,43.0
163851,26.0
163973,46.0
164096,29.0
164323,31.0
164480,44.0
164492,46.0
164533,46.0
164581,30.0
164584,52.0
164675,55.0
164762,29.0
164926,25.0
164944,23.0
164956,44.0
165183,60.0
165232,23.0
165268,73.0
165308,33.0
165319,28.0
165392,43.0
165420,31.0
165452,28.0
165512,28.0
165516,26.0
165669,45.0
165759,58.0
165806,57.0
165838,60.0
165866,27.0
165987,48.0
166017,38.0
166123,32.0
166141,34.0
166327,66.0
166391,60.0
166409,63.0
166492,19.0
166596,57.0
166646,30.0
166828,29.0
166830,24.0
166922,26.0
167131,30.0
167189,43.0
167327,29.0
167349,33.0
167471,29.0
167478,28.0
167494,20.0
167507,21.0
167517,25.0
167521,23.0
167556,33.0
167587,22.0
167611,36.0
167614,46.0
167678,35.0
167722,43.0
167746,32.0
167761,24.0
167782,20.0
167800,57.0
167812,38.0
167925,26.0
168047,28.0
168132,37.0
168144,46.0
168216,47.0
168245,37.0
168387,32.0
168464,11.0
168642,24.0
168816,35.0
168954,29.0
168971,49.0
169057,50.0
169181,53.0
169192,35.0
169223,38.0
169233,27.0
169243,41.0
169249,43.0
169403,43.0
169438,39.0
169492,55.0
169600,28.0
169682,26.0
169699,40.0
169779,36.0
169781,21.0
169824,35.0
170012,37.0
170077,58.0
170154,31.0
170155,40.0
170184,51.0
170227,33.0
170229,56.0
170264,23.0
170368,51.0
170415,30.0
170518,61.0
170522,48.0
170527,40.0
170545,31.0
170572,34.0
170575,32.0
170595,34.0
170702,56.0
170721,33.0
170724,43.0
170742,41.0
170762,60.0
170791,45.0
170792,38.0
170810,40.0
170861,44.0
170947,35.0
170997,66.0
171045,44.0
171050,41.0
171078,43.0
171082,36.0
171118,47.0
171157,32.0
171165,36.0
171295,27.0
171389,26.0
171445,37.0
171602,37.0
171638,50.0
171758,13.0
171765,37.0
171783,20.0
171795,54.0
171818,31.0
171904,28.0
171968,23.0
171986,47.0
172010,21.0
172030,30.0
172061,25.0
172091,58.0
172119,28.0
172122,44.0
172128,40.0
172180,36.0
172192,36.0
172203,45.0
172326,51.0
172374,20.0
172462,45.0
172486,26.0
172512,25.0
172613,39.0
172676,29.0
172700,33.0
172742,44.0
172760,29.0
173111,36.0
173122,28.0
173131,25.0
173291,29.0
173415,31.0
173481,69.0
173486,45.0
173517,35.0
173650,27.0
173679,27.0
173684,15.0
173769,17.0
173773,36.0
173835,53.0
173856,30.0
173860,48.0
173879,25.0
173881,32.0
173906,32.0
173999,33.0
174062,38.0
174092,34.0
174140,23.0
174151,34.0
174207,28.0
174216,36.0
174304,26.0
174326,38.0
174375,31.0
174428,37.0
174509,3.0
174625,32.0
174633,31.0
174683,40.0
174692,59.0
174700,47.0
174791,38.0
174827,46.0
174834,59.0
174914,33.0
174962,20.0
174987,32.0
175000,27.0
175003,33.0
175052,57.0
175070,31.0
175100,55.0
175101,61.0
175145,33.0
175149,32.0
175271,55.0
175283,29.0
175284,38.0
175287,32.0
175485,21.0
175536,27.0
175636,46.0
175886,52.0
175978,27.0
176062,37.0
176094,22.0
176214,34.0
176256,32.0
176348,33.0
176459,30.0
176597,34.0
176658,33.0
176667,23.0
176875,31.0
176887,30.0
176902,25.0
176903,24.0
177040,27.0
177072,47.0
177090,37.0
177091,36.0
177113,47.0
177128,41.0
177180,39.0
177186,42.0
177195,20.0
177233,23.0
177277,30.0
177284,30.0
177295,41.0
177349,33.0
177373,29.0
177375,42.0
177432,33.0
177458,29.0
177531,40.0
177569,52.0
177590,49.0
177690,27.0
177862,33.0
177876,46.0
178035,81.0
178056,32.0
178079,55.0
178130,45.0
178151,58.0
178181,32.0
178195,58.0
178223,34.0
178240,49.0
178322,66.0
178587,56.0
178667,34.0
178797,29.0
178919,30.0
178920,31.0
179068,30.0
179075,82.0
179118,28.0
179184,45.0
179288,50.0
179327,18.0
179433,42.0
179532,24.0
179534,31.0
179688,56.0
179718,39.0
179733,26.0
179734,26.0
179739,42.0
179744,26.0
179772,37.0
179791,22.0
179826,22.0
179857,41.0
179978,28.0
180042,63.0
180146,53.0
180348,40.0
180378,38.0
180495,80.0
180591,1.0
180651,54.0
180722,19.0
180801,36.0
180802,35.0
180840,33.0
180917,50.0
180925,26.0
181076,53.0
181077,35.0
181103,25.0
181165,39.0
181176,43.0
181212,32.0
181666,40.0
181687,29.0
181691,26.0
181714,28.0
181736,32.0
181796,33.0
181944,49.0
181948,47.0
181956,21.0
181995,25.0
182053,30.0
182088,21.0
182202,20.0
182334,31.0
182345,25.0
182393,35.0
182403,35.0
182414,25.0
182425,26.0
182459,28.0
182506,40.0
182527,62.0
182599,35.0
182746,44.0
182781,54.0
182819,44.0
182838,26.0
182847,40.0
182931,32.0
182969,36.0
182993,40.0
183061,30.0
183088,43.0
183101,15.0
183103,66.0
183146,49.0
183187,48.0
183196,33.0
183287,28.0
183347,35.0
183476,29.0
183532,35.0
183540,35.0
183740,28.0
183753,26.0
183883,35.0
183952,68.0
183958,57.0
183963,27.0
183995,49.0
184121,37.0
184265,65.0
184279,29.0
184299,31.0
184401,55.0
184424,44.0
184465,33.0
184483,41.0
184513,61.0
184532,28.0
184547,46.0
184562,49.0
184789,34.0
184845,23.0
184891,50.0
184904,22.0
185011,42.0
185087,41.0
185123,31.0
185147,33.0
185176,37.0
185233,31.0
185252,39.0
185254,30.0
185275,32.0
185296,51.0
185402,29.0
185448,31.0
185468,40.0
185514,32.0
185519,40.0
185671,38.0
185722,24.0
185731,23.0
185771,39.0
186039,24.0
186446,47.0
186527,37.0
186547,55.0
186570,28.0
186623,24.0
186762,18.0
186837,39.0
186848,31.0
186899,24.0
187145,65.0
187170,33.0
187232,83.0
187266,66.0
187410,100.0
187425,12.0
187463,56.0
187517,28.0
187520,29.0
187606,53.0
187613,19.0
187624,34.0
187747,22.0
187762,24.0
187763,33.0
187801,47.0
187810,45.0
187822,37.0
187863,33.0
187904,35.0
187922,34.0
187981,23.0
188027,44.0
188273,22.0
188369,25.0
188379,51.0
188483,37.0
188484,24.0
188513,44.0
188583,22.0
188589,20.0
188593,26.0
188598,28.0
188658,23.0
188659,61.0
188676,38.0
188799,23.0
188951,24.0
189066,70.0
189080,28.0
189104,26.0
189115,28.0
189139,40.0
189151,60.0
189320,39.0
189334,49.0
189392,26.0
189474,41.0
189516,37.0
189536,20.0
189558,55.0
189678,43.0
189855,33.0
190347,45.0
190374,38.0
190422,35.0
190459,40.0
190521,41.0
190533,33.0
190708,43.0
190741,52.0
190807,43.0
190814,28.0
190885,38.0
190923,45.0
190925,51.0
190939,31.0
191165,36.0
191188,80.0
191523,41.0
191548,44.0
191560,59.0
191575,30.0
191671,30.0
191694,62.0
191716,49.0
191761,50.0
191841,33.0
191865,3.0
191875,25.0
191883,27.0
191913,54.0
191968,29.0
192093,46.0
192101,29.0
192119,39.0
192176,58.0
192185,52.0
192203,64.0
192211,45.0
192244,26.0
192353,26.0
192428,34.0
192479,43.0
192710,53.0
193131,28.0
193168,38.0
193248,32.0
193412,36.0
193458,40.0
193469,29.0
193499,41.0
193529,51.0
193560,37.0
193676,27.0
193798,33.0
193966,35.0
194027,63.0
194172,54.0
194202,40.0
194287,23.0
194457,54.0
194463,52.0
194514,36.0
194519,28.0
194600,51.0
194605,41.0
194614,33.0
194646,50.0
194669,46.0
194803,44.0
194992,34.0
195049,41.0
195079,43.0
195100,52.0
195116,27.0
195247,18.0
195374,51.0
195386,53.0
195469,39.0
195572,31.0
195694,29.0
195714,37.0
195904,36.0
195943,17.0
196018,27.0
196047,55.0
196052,36.0
196053,35.0
196077,28.0
196106,34.0
196108,34.0
196129,26.0
196137,36.0
196148,26.0
196149,29.0
196160,22.0
196191,18.0
196228,40.0
196253,34.0
196282,25.0
196317,60.0
196466,30.0
196502,38.0
196598,49.0
196621,58.0
196656,26.0
196738,39.0
197012,33.0
197364,30.0
197410,31.0
197502,26.0
197550,40.0
197609,33.0
197659,49.0
197664,37.0
197727,16.0
197775,21.0
197828,61.0
197866,30.0
197882,35.0
197913,22.0
197997,29.0
198012,34.0
198046,51.0
198114,34.0
198213,19.0
198331,43.0
198412,17.0
198506,49.0
198515,39.0
198621,42.0
198625,30.0
198692,51.0
198699,49.0
198711,62.0
198726,46.0
198767,65.0
198776,35.0
198781,43.0
198840,24.0
198930,21.0
198982,34.0
198983,29.0
198996,62.0
199092,50.0
199095,58.0
199178,57.0
199209,32.0
199378,14.0
199416,65.0
199431,15.0
199494,57.0
199515,44.0
199857,66.0
199901,35.0
200196,56.0
200226,39.0
200248,21.0
200315,39.0
200422,29.0
200493,56.0
200557,26.0
200568,48.0
200583,44.0
200585,18.0
200643,21.0
200674,58.0
200772,28.0
200814,31.0
200978,41.0
200993,25.0
201017,36.0
201042,34.0
201141,27.0
201290,35.0
201353,19.0
201404,28.0
201447,40.0
201475,35.0
201526,25.0
201548,29.0
201593,36.0
201641,19.0
201673,19.0
201674,28.0
201677,29.0
201684,24.0
201697,29.0
201760,29.0
201768,47.0
201776,22.0
201783,25.0
201829,33.0
202058,35.0
202127,25.0
202173,29.0
202182,24.0
202277,54.0
202358,52.0
202381,53.0
202462,32.0
202711,30.0
202834,20.0
202885,62.0
202919,1.0
202963,32.0
203017,32.0
203044,40.0
203058,32.0
203075,23.0
203161,38.0
203240,32.0
203280,28.0
203380,38.0
203441,38.0
203506,18.0
203603,37.0
203621,37.0
203649,41.0
203764,48.0
203799,54.0
203844,40.0
203900,30.0
203910,16.0
204167,30.0
204205,36.0
204285,23.0
204333,32.0
204359,40.0
204393,23.0
204457,55.0
204522,29.0
204591,30.0
204622,24.0
204790,31.0
204825,18.0
204854,16.0
204864,47.0
204946,47.0
204964,24.0
205166,38.0
205197,24.0
205281,37.0
205383,36.0
205426,36.0
205448,22.0
205473,32.0
205487,36.0
205502,24.0
205554,16.0
205735,26.0
205765,27.0
205843,37.0
205919,25.0
205922,61.0
205943,43.0
205963,56.0
205969,48.0
205979,23.0
206016,25.0
206074,16.0
206109,29.0
206202,16.0
206219,19.0
206249,20.0
206393,29.0
206438,24.0
206563,45.0
206567,33.0
206675,14.0
206691,28.0
206695,45.0
206891,32.0
206944,26.0
206959,32.0
206972,15.0
206979,22.0
207148,42.0
207246,28.0
207259,38.0
207275,22.0
207339,43.0
207341,58.0
207349,25.0
207385,58.0
207494,42.0
207563,29.0
207616,53.0
207686,35.0
207721,39.0
207727,37.0
207782,28.0
207825,52.0
207835,57.0
207924,50.0
207965,46.0
207971,53.0
208058,35.0
208112,32.0
208141,46.0
208147,41.0
208236,30.0
208251,35.0
208382,53.0
208406,30.0
208410,23.0
208415,37.0
208555,12.0
208591,40.0
208600,16.0
208605,38.0
208622,44.0
208641,48.0
208665,69.0
208668,59.0
208741,30.0
208786,36.0
208788,23.0
208815,23.0
208907,26.0
208960,35.0
209059,26.0
209156,48.0
209160,32.0
209204,37.0
209229,35.0
209238,60.0
209272,50.0
209373,37.0
209464,17.0
209477,36.0
209486,24.0
209516,57.0
209536,30.0
209563,48.0
209625,33.0
209631,23.0
209756,36.0
209817,27.0
209870,41.0
209875,43.0
209985,45.0
210035,24.0
210168,26.0
210223,22.0
210346,35.0
210485,35.0
210597,38.0
210685,25.0
210706,20.0
210717,42.0
210792,36.0
210816,29.0
210822,36.0
210874,26.0
210959,30.0
211041,30.0
211152,33.0
211176,29.0
211231,21.0
211264,38.0
211288,36.0
211303,43.0
211344,32.0
211351,42.0
211426,24.0
211430,28.0
211460,33.0
211713,45.0
211767,34.0
211770,23.0
211847,27.0
211919,38.0
211944,42.0
211961,40.0
212088,33.0
212142,37.0
212181,13.0
212252,41.0
212328,34.0
212350,44.0
212385,18.0
212411,25.0
212467,62.0
212628,36.0
212645,21.0
212797,39.0
212835,31.0
212849,59.0
212859,61.0
212923,34.0
212986,39.0
213119,20.0
213150,103.0
213197,33.0
213255,32.0
213312,47.0
213316,32.0
213350,65.0
213531,63.0
213628,31.0
213638,43.0
213641,37.0
213657,28.0
213661,41.0
213708,36.0
213760,32.0
213915,29.0
213941,20.0
213953,68.0
214244,23.0
214272,42.0
214315,32.0
214436,35.0
214528,31.0
214631,52.0
214651,38.0
214879,24.0
214920,35.0
215006,44.0
215071,29.0
215180,39.0
215298,32.0
215421,57.0
215693,30.0
215942,24.0
215986,28.0
215988,42.0
216012,34.0
216027,54.0
216100,40.0
216155,38.0
216211,39.0
216386,25.0
216435,24.0
216444,57.0
216466,29.0
216476,30.0
216501,35.0
216679,26.0
216724,20.0
216745,36.0
216931,51.0
216955,33.0
217056,30.0
217089,50.0
217106,55.0
217107,34.0
217121,43.0
217173,25.0
217262,55.0
217292,75.0
217375,35.0
217444,17.0
217468,23.0
217516,56.0
217566,16.0
217673,34.0
217740,37.0
217811,37.0
217986,35.0
218068,35.0
218182,38.0
218221,18.0
218240,35.0
218344,23.0
218430,55.0
218552,48.0
218568,41.0
218569,36.0
218608,31.0
218640,34.0
218760,31.0
218875,28.0
218936,43.0
218976,19.0
219008,60.0
219013,19.0
219208,26.0
219260,49.0
219420,29.0
219482,28.0
219546,25.0
219609,37.0
219671,35.0
219683,32.0
219924,64.0
219951,19.0
219955,34.0
220240,34.0
220278,32.0
220307,33.0
220314,39.0
220564,28.0
220597,26.0
220608,32.0
220626,27.0
220664,28.0
220688,27.0
220867,25.0
220911,29.0
220931,23.0
220958,34.0
221040,29.0
221115,59.0
221186,41.0
221510,28.0
221543,46.0
221687,34.0
221732,26.0
221753,35.0
221777,26.0
221870,45.0
221946,28.0
221948,36.0
222035,56.0
222050,45.0
222110,33.0
222152,78.0
222204,42.0
222220,30.0
222372,54.0
222488,29.0
222506,57.0
222563,41.0
222614,59.0
222688,42.0
222788,23.0
222912,41.0
222941,57.0
223066,51.0
223154,33.0
223156,31.0
223190,33.0
223210,57.0
223211,41.0
223231,17.0
223238,21.0
223253,56.0
223326,30.0
223402,36.0
223438,31.0
223566,29.0
223608,31.0
223644,30.0
223787,58.0
223816,26.0
223953,29.0
223954,34.0
224115,28.0
224146,35.0
224308,57.0
224340,45.0
224349,23.0
224435,24.0
224525,18.0
224764,116.0
224768,41.0
224809,61.0
224904,27.0
224923,24.0
224927,38.0
224944,45.0
225002,32.0
225066,38.0
225078,46.0
225087,51.0
225186,14.0
225191,18.0
225199,54.0
225232,4.0
225379,24.0
225449,57.0
225595,37.0
225610,28.0
225612,37.0
225659,35.0
225686,16.0
225687,16.0
225731,25.0
225810,56.0
225886,35.0
225887,13.0
225910,19.0
225938,46.0
225986,36.0
225989,27.0
225996,20.0
226003,53.0
226006,35.0
226007,24.0
226031,37.0
226069,43.0
226205,48.0
226393,24.0
226394,31.0
226462,33.0
226482,21.0
226545,38.0
226616,204.0
226702,55.0
226739,30.0
226745,38.0
226772,37.0
226847,18.0
226879,31.0
226965,47.0
227025,33.0
227097,37.0
227250,32.0
227275,47.0
227276,41.0
227327,35.0
227377,52.0
227422,35.0
227447,38.0
227520,33.0
227681,27.0
227702,42.0
227705,36.0
227814,48.0
227836,30.0
227859,26.0
227884,25.0
227886,1.0
228021,32.0
228154,26.0
228311,32.0
228313,17.0
228321,22.0
228351,16.0
228445,19.0
228579,29.0
228633,20.0
228764,39.0
228789,44.0
228868,33.0
228880,31.0
228947,36.0
228998,41.0
229055,32.0
229244,28.0
229313,31.0
229329,56.0
229331,37.0
229334,30.0
229409,32.0
229412,27.0
229502,27.0
229551,28.0
229632,23.0
229741,29.0
229742,30.0
229757,24.0
229768,23.0
229899,26.0
230030,36.0
230115,44.0
230180,33.0
230293,33.0
230400,40.0
230402,1.0
230459,39.0
230496,34.0
230522,52.0
230629,54.0
230687,47.0
230699,30.0
230708,43.0
230997,60.0
231081,15.0
231177,37.0
231210,44.0
231263,27.0
231264,38.0
231299,20.0
231337,26.0
231340,37.0
231351,34.0
231374,20.0
231393,28.0
231613,28.0
231795,54.0
231827,32.0
231857,46.0
231897,33.0
231993,26.0
232052,26.0
232066,30.0
232106,36.0
232271,46.0
232492,31.0
232579,38.0
232688,22.0
232736,46.0
232756,34.0
232820,25.0
232838,39.0
232853,40.0
232945,28.0
232959,43.0
232964,44.0
232990,26.0
233196,43.0
233256,36.0
233392,51.0
233430,45.0
233526,35.0
233529,44.0
233543,58.0
233578,43.0
233711,36.0
233747,29.0
233853,23.0
233856,31.0
233889,37.0
233903,23.0
233911,41.0
233917,38.0
233976,29.0
234023,40.0
234205,15.0
234288,35.0
234359,35.0
234565,35.0
234672,53.0
234683,23.0
234685,33.0
234765,28.0
234879,30.0
234925,51.0
234954,26.0
235059,24.0
235099,48.0
235105,46.0
235117,47.0
235146,39.0
235221,45.0
235282,43.0
235392,27.0
235429,19.0
235498,42.0
235506,29.0
235543,53.0
235619,41.0
235684,26.0
235805,27.0
235842,41.0
235888,24.0
235935,43.0
235952,25.0
236033,38.0
236058,34.0
236164,42.0
236172,34.0
236235,19.0
236237,32.0
236267,30.0
236269,21.0
236283,41.0
236340,29.0
236399,40.0
236480,34.0
236625,38.0
236655,30.0
236727,32.0
236840,72.0
236872,35.0
236943,42.0
236948,35.0
236955,41.0
236959,35.0
237064,68.0
237091,54.0
237175,32.0
237264,35.0
237429,46.0
237474,24.0
237477,32.0
237534,47.0
237577,19.0
237646,56.0
237748,27.0
238008,36.0
238010,29.0
238065,27.0
238120,25.0
238186,36.0
238222,28.0
238231,17.0
238319,34.0
238350,49.0
238475,34.0
238540,32.0
238557,21.0
238607,24.0
238613,37.0
238617,44.0
238630,21.0
238639,22.0
238779,46.0
238781,51.0
238849,40.0
238864,32.0
238889,33.0
238890,30.0
238961,18.0
239020,55.0
239074,38.0
239423,49.0
239449,14.0
239468,26.0
239486,25.0
239554,37.0
239594,28.0
239609,42.0
239626,52.0
239688,26.0
239736,20.0
239788,33.0
240051,32.0
240131,26.0
240144,34.0
240219,38.0
240224,52.0
240225,46.0
240318,33.0
240333,33.0
240375,34.0
240401,64.0
240403,49.0
240541,40.0
240567,33.0
